file,course,source,start,end,text
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,23:59,24:10,square all the way up to a r minus x square all the way up to a r minus x raise to r minus each ai has p choices raise to r minus each ai has p choices raise to r minus each ai has p choices and each of those polynomial is a
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:10,24:19,and each of those polynomial is a and each of those polynomial is a different polynomial when when you are different polynomial when when you are different polynomial when when you are dividing by a degree our polynomial okay dividing by a degree our polynomial okay dividing by a degree our polynomial okay so these are distinct polynomials that
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:19,24:36,so these are distinct polynomials that so these are distinct polynomials that are precisely p raise to r such are precisely p raise to r such are precisely p raise to r such polynomials okay addition is component polynomials okay addition is component polynomials okay addition is component wise in the sense if you have a and b so
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:36,24:41,wise in the sense if you have a and b so wise in the sense if you have a and b so a is the sequence or a polynomial and b a is the sequence or a polynomial and b a is the sequence or a polynomial and b is another polynomial of degree r then
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:41,24:46,is another polynomial of degree r then is another polynomial of degree r then so let us say this corresponds to the so let us say this corresponds to the so let us say this corresponds to the coefficients are a i in the coefficients coefficients are a i in the coefficients
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:46,24:55,coefficients are a i in the coefficients of br bi then a plus b is basically ai of br bi then a plus b is basically ai of br bi then a plus b is basically ai plus bi mod p okay that is simple enough plus bi mod p okay that is simple enough
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,24:55,25:13,plus bi mod p okay that is simple enough and a times b theres the normal and a times b theres the normal and a times b theres the normal polynomial multiplication okay so we polynomial multiplication okay so we polynomial multiplication okay so we denoted by ci ci is equal to summation j
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:13,25:32,denoted by ci ci is equal to summation j denoted by ci ci is equal to summation j going from to i a i be i minus sorry aj b i so ci is aj bi they sorry aj b i so ci is aj bi they summed up our all values of j that will
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:32,25:41,summed up our all values of j that will summed up our all values of j that will be the normal polynomial multiplication be the normal polynomial multiplication be the normal polynomial multiplication and then whatever polynomial you will and then whatever polynomial you will and then whatever polynomial you will get so this is ac is the polynomial
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:41,25:52,get so this is ac is the polynomial get so this is ac is the polynomial which we obtained as c plus c x plus which we obtained as c plus c x plus which we obtained as c plus c x plus all the way up to c k x raise to k now
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,25:52,26:01,all the way up to c k x raise to k now all the way up to c k x raise to k now this k note that it could be greater this k note that it could be greater this k note that it could be greater than r now divide cx by a special
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:01,26:22,than r now divide cx by a special than r now divide cx by a special polynomial k x and declare the remainder as product of a and b and this k x has as product of a and b and this k x has to be an irreducible polynomial we
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:22,26:27,to be an irreducible polynomial we to be an irreducible polynomial we havent defined what is an irreducible havent defined what is an irreducible havent defined what is an irreducible polynomial well come to that okay and polynomial well come to that okay and polynomial well come to that okay and when we do this the property of
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:27,26:40,when we do this the property of when we do this the property of irreducibility makes sure that the irreducibility makes sure that the irreducibility makes sure that the collection forms a field so in case of collection forms a field so in case of collection forms a field so in case of our field of size if we looked at
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:40,26:47,our field of size if we looked at our field of size if we looked at these particular polynomials and x these particular polynomials and x these particular polynomials and x square plus happens to be an square plus happens to be an square plus happens to be an irreducible polynomial so lets see the
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:47,26:55,irreducible polynomial so lets see the irreducible polynomial so lets see the example of one particular multiplication example of one particular multiplication example of one particular multiplication if we took x plus and multiplied if we took x plus and multiplied if we took x plus and multiplied with the x plus this is going to be
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,26:55,27:03,with the x plus this is going to be with the x plus this is going to be equal to x square plus x plus x equal to x square plus x plus x equal to x square plus x plus x plus thats going to be x square plus thats going to be x square
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:03,27:15,plus thats going to be x square plus x mod the coefficients plus x mod the coefficients plus x mod the coefficients have to be converted mod you will get have to be converted mod you will get have to be converted mod you will get x square because x square is x
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:15,27:21,x square because x square is x x square because x square is x is zero times x so that is gone and we is zero times x so that is gone and we is zero times x so that is gone and we will get this as x square plus and
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:21,27:35,will get this as x square plus and will get this as x square plus and then we divide this by x square plus then we divide this by x square plus then we divide this by x square plus okay this can be written as into x square this can be written as into x square plus plus okay
246.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,27:35,27:46,plus plus okay plus plus okay so x plus into x plus is will be so x plus into x plus is will be so x plus into x plus is will be reported as so this will be because reported as so this will be because reported as so this will be because mod x square plus when we are divided
